record_id,entity_id,Source,Name,Surname,birth_date,Sex,Place Of Birth,Nationality,Codice Belfiore
rec_3607,entity_254,C,Niccolo,Pignatti,01-09-1997,M,Italia,Italia,D205
rec_3610,entity_1268,C,Biagio,Turchetta,20-10-1979,M,Italia,Italia,L781
rec_3613,entity_646,C,Giampaolo,Maderno,21-01-1987,M,Italia,Italia,H643
rec_3619,entity_504,C,Fabio,Fognini,26-02-1980,M,Italia,Italia,G953
rec_3622,entity_209,C,Lorenzo,Morigi,10-12-1993,M,Italia,Italia,C565
rec_3623,entity_1639,C,Omar Mahmud Sayyid,Gaber,05-02-1984,M,Egitto,Egitto,Z336
rec_3624,entity_891,C,Giuseppe,Di Capua,15-02-1984,M,Italia,Italia,H501
rec_3625,entity_1743,C,Imed Ben,Younes,12-07-1974,M,Tunisia,Tunisia,Z352
rec_3626,entity_1804,C,Sarjo,Jarju,07-10-1964,M,Gambia,Gambia,Z317
rec_3627,entity_912,C,Piergiorgio,Tarantino,03-01-1975,M,Italia,Italia,E472
rec_3628,entity_939,C,Ernesto,Casellati,15-04-1990,M,Italia,Italia,M172
rec_3631,entity_469,C,Diego Valentino,Fortuna,07-01-1964,M,Italia,Italia,I728
rec_3633,entity_397,C,Angelo,Mazzoni,15-10-1976,M,Italia,Italia,I754
rec_3635,entity_946,C,Sandro,Trapani,06-06-1993,M,Italia,Italia,A944
rec_3639,entity_3,C,Norma,M7rabito,07-12-1970,F,Italia,Italia,A944
rec_3642,entity_1461,C,Said,Touil,05-04-1982,M,Italia,Marocco,G491
rec_3657,entity_905,C,Giovanni,Spinola,21-09-1980,M,Italia,Italia,F205
rec_3661,entity_1059,C,Fausto,Travaglio,14-05-1989,M,Italia,Italia,C352
rec_3666,entity_1944,C,Asil,Samir,18-09-1994,M,Marocco,Marocco,Z330
rec_3670,entity_1954,C,Abdul Lahij,Ahmed,16-08-1991,M,Somalia,Somalia,Z345
rec_3673,entity_348,C,Benassi,Maximilian,15-03-1996,M,Italia,Italia,G224
rec_3675,entity_630,C,Vincenzo,Mantovani,05-04-1999,M,Italia,Italia,D086
rec_3680,entity_1529,C,Mohammed,Rabii,12-08-2002,M,Marocco,Marocco,Z330
rec_3686,entity_1452,C,Enver,Hoxha,13-05-1987,M,Albania,Albania,Z100
rec_3687,entity_1161,C,Adriano,Darioli,17-10-1963,M,Italia,Italia,A475
rec_3689,entity_474,C,Patrick,Bembo,07-01-1984,M,Italia,Italia,G224
rec_3691,entity_981,C,Paolo,Ceccaroli,17-06-1982,M,Italia,Italia,E906
rec_3699,entity_1480,C,Claudiu Gabriel,Msrin,08-03-1984,M,Italia,Romania,L736
