record_id,entity_id,Source,Name,Surname,birth_date,Sex,Place Of Birth,Nationality,Codice Belfiore
rec_3652,entity_10,B,Marina,Cergol,03/20/1966,F,Italia,Italia,I535
rec_3653,entity_890,B,Pietro,Camporesi,03/29/1980,M,Italia,Italia,D037
rec_3654,entity_1956,B,Faik,Shatku,11/01/1992,M,Albania,Albania,Z100
rec_3660,entity_1052,B,Rodolfo,Rombaldoni,05/10/1975,M,Italia,Italia,H223
rec_3665,entity_931,B,Gianni,Ronconi,08/30/1989,M,Italia,Italia,L219
rec_3668,entity_1376,B,Mustapha,Amal,08/18/1969,M,Italia,Marocco,H501
rec_3669,entity_1477,B,Nasserredine,Fillali,12/27/1990,M,Algeria,Algeria,Z301
rec_3671,entity_1884,B,Najam,Yahya,10/31/1974,M,Afghanistan,Afghanistan,Z200
rec_3678,entity_1631,B,Ahmed,Lazreg,05/09/1969,M,Marocco,Marocco,Z330
rec_3679,entity_1561,B,Rafal,Budzek,02/01/1974,M,Polonia,Polonia,Z127
rec_3682,entity_268,B,Fausto,Montefiori,04/20/1967,M,Italia,Italia,I480
rec_3683,entity_39,B,Genny Caterina,Pagliaro,01/03/1966,F,Italia,Italia,G964
rec_3684,entity_1792,B,Enriquez,Benjamin,09/20/1997,M,Filippine,Filippine,Z216
rec_3688,entity_199,B,Salvatore,Oppes,09/26/1978,M,Italia,Italia,G273
rec_3695,entity_1528,B,Chidi,Nwanu,05/31/1974,M,Nigeria,Nigeria,Z335
